output/traj10_set0_rep0_counts.csv:generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
output/traj8_set10_rep0_counts.csv:0,328,0,0,0,0,0,0,0,0.8278946897431738,1.0,1.0,0.8278946897431738
output/traj8_set10_rep0_counts.csv:265,1776,135,7,14,10,5,199,203,0.636060462846107,0.9808401644171413,0.8059713382598683,0.8047448408005443
output/traj8_set10_rep0_counts.csv:529,1776,148,5,11,15,9,188,191,0.6312740651844937,0.980024127593914,0.8090738039855738,0.7959610915267646
output/traj8_set10_rep0_counts.csv:794,1776,186,10,12,11,8,188,206,0.6604837809384272,0.9713661601175195,0.8735824213453484,0.7783184872501624
output/traj8_set10_rep0_counts.csv:1058,1776,175,11,14,10,10,186,203,0.6393697502650579,0.9743836583381787,0.8578356583739094,0.7641662874494402
output/traj8_set10_rep0_counts.csv:1323,1776,183,11,7,10,7,218,212,0.6609787226388131,0.9791384278740917,0.8900209587242695,0.7585942935675742
output/traj8_set10_rep0_counts.csv:1587,1776,178,4,10,15,6,191,185,0.6908560625010268,0.9832470635269579,0.9274265682119003,0.7568011385448967
output/traj8_set10_rep0_counts.csv:1852,1776,163,17,8,6,8,203,191,0.6992919752326618,0.9739407991186045,0.9516117901180373,0.7537404645532825
output/traj8_set10_rep0_counts.csv:2116,1776,133,8,6,10,3,188,179,0.6784866845069024,0.9738810951899659,0.9291823767812849,0.7501016120112248
output/traj8_set10_rep0_counts.csv:2381,1776,161,6,4,15,11,200,182,0.696158936355895,0.9721281883190951,0.9636493691800161,0.7428229058018369
output/traj8_set10_rep0_counts.csv:2646,1776,130,4,4,16,7,186,195,0.6967736591663922,0.9791256306123048,0.9635715547441309,0.7384350414725963
output/traj8_set10_rep1_counts.csv:generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
output/traj8_set10_rep1_counts.csv:0,328,0,0,0,0,0,0,0,0.8278946897431738,1.0,1.0,0.8278946897431738
output/traj8_set10_rep1_counts.csv:265,1776,176,8,9,5,9,195,199,0.6314228703395444,0.9812766156461588,0.7972508340074577,0.8074321981467345
output/traj8_set10_rep1_counts.csv:529,1776,184,13,5,7,10,187,190,0.6522958659725266,0.9760825565873977,0.8407237697916755,0.7947285973257843
output/traj8_set10_rep1_counts.csv:794,1776,168,12,5,6,7,205,193,0.5647924050908084,0.9778887781156772,0.7339286323855492,0.7865052754135904
output/traj8_set10_rep1_counts.csv:1058,1776,145,10,5,6,5,181,186,0.591037072271037,0.9712517161643336,0.7856452641670798,0.7742273586102519
output/traj8_set10_rep1_counts.csv:1323,1776,205,11,9,15,7,186,197,0.6386891124657622,0.9798975990625108,0.8513010719723755,0.765367099853071
output/traj8_set10_rep1_counts.csv:1587,1776,171,7,10,12,7,196,220,0.6404114257374177,0.9811657226703729,0.859456516934814,0.759156992441935
output/traj8_set10_rep1_counts.csv:1852,1776,196,11,11,17,10,200,180,0.6263034889007468,0.9805871073543347,0.8548536096706872,0.7471801454296343
output/traj8_set10_rep1_counts.csv:2116,1776,162,10,7,14,13,199,184,0.6868741140765641,0.981728702430794,0.9414789074771626,0.7439520912051347
output/traj8_set10_rep1_counts.csv:2381,1776,159,11,5,13,7,176,197,0.660803377353532,0.9774815202221325,0.922936439480615,0.7327733416611436
output/traj8_set10_rep1_counts.csv:2646,1776,173,7,13,4,14,197,212,0.6568067019948318,0.9774203430918551,0.9249597966076202,0.7255295115723213
output/traj8_set10_rep2_counts.csv:generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
output/traj8_set10_rep2_counts.csv:0,328,0,0,0,0,0,0,0,0.8278946897431738,1.0,1.0,0.8278946897431738
output/traj8_set10_rep2_counts.csv:265,1776,161,12,11,6,8,201,194,0.5638377143654895,0.9791668606914956,0.7132236048574879,0.8071316677530999
output/traj8_set10_rep2_counts.csv:529,1776,168,7,15,9,9,188,193,0.6677103688070821,0.9796601775553214,0.8566496489772063,0.7963548891441162
output/traj8_set10_rep2_counts.csv:794,1776,142,10,5,3,6,207,187,0.6365154700798559,0.9725077551939786,0.8459003428868143,0.7743206606898041
output/traj8_set10_rep2_counts.csv:1058,1776,172,10,9,8,6,184,206,0.6353218292523231,0.9765794244286239,0.85059084957128,0.7647224942171871
output/traj8_set10_rep2_counts.csv:1323,1776,135,5,10,9,6,188,196,0.5732686428256718,0.9772120670856396,0.781818035637364,0.749833809740657
output/traj8_set10_rep2_counts.csv:1587,1776,188,7,3,11,10,207,212,0.6334532126405688,0.984142703495411,0.8701125631545317,0.7397362158792484
output/traj8_set10_rep2_counts.csv:1852,1776,215,8,8,7,14,181,187,0.5923983203925876,0.9752032461388059,0.82944847083042,0.7317941015355803
output/traj8_set10_rep2_counts.csv:2116,1776,196,6,9,8,11,191,227,0.6073705296186656,0.9809695312423747,0.8535736496957113,0.7259433951160986
output/traj8_set10_rep2_counts.csv:2381,1776,187,14,7,5,7,192,205,0.4072875810393631,0.9702117677792734,0.591875665515172,0.7100295970567742
output/traj8_set10_rep2_counts.csv:2646,1776,142,7,4,13,7,198,194,0.5686131843841083,0.9742606807841757,0.8253448855539094,0.7062143214036529
output/traj8_set10_rep3_counts.csv:generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
output/traj8_set10_rep3_counts.csv:0,328,0,0,0,0,0,0,0,0.8278946897431738,1.0,1.0,0.8278946897431738
output/traj8_set10_rep3_counts.csv:265,1776,162,4,4,8,6,185,201,0.6287854701230375,0.9751179476865937,0.7956597956224821,0.8100155183515083
output/traj8_set10_rep3_counts.csv:529,1776,200,12,4,9,14,187,194,0.6723720469139767,0.9788000723590728,0.8618137130439399,0.7963553294941366
output/traj8_set10_rep3_counts.csv:794,1776,157,11,12,8,8,176,215,0.7155274941013254,0.9811941554877772,0.9295627885248842,0.7835073538737068
output/traj8_set10_rep3_counts.csv:1058,1776,185,10,8,9,9,207,208,0.7003692150948504,0.9810363558451395,0.9148675340686022,0.7800574655609772
output/traj8_set10_rep3_counts.csv:1323,1776,165,9,11,6,7,196,198,0.7007288372886618,0.972099755501691,0.9306552206360857,0.7744994757285026
output/traj8_set10_rep3_counts.csv:1587,1776,164,9,4,11,11,180,200,0.6993764311891282,0.9778695915826597,0.9339424108499077,0.7656324408567229
output/traj8_set10_rep3_counts.csv:1852,1776,175,10,11,11,7,194,198,0.7085357979411507,0.9829186482605701,0.9481400884742378,0.760989610137051
output/traj8_set10_rep3_counts.csv:2116,1776,149,13,8,6,8,197,194,0.7014528490503524,0.983569764767034,0.9430727497801478,0.7559228028051642
output/traj8_set10_rep3_counts.csv:2381,1776,158,8,9,17,11,211,196,0.6929163974390216,0.9714073901967104,0.9469407092409472,0.7530951265634159
output/traj8_set10_rep3_counts.csv:2646,1776,145,5,7,6,8,198,206,0.6859427810540198,0.974146949514559,0.9458450951317339,0.7445419476798267
output/traj8_set10_rep4_counts.csv:generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
output/traj8_set10_rep4_counts.csv:0,328,0,0,0,0,0,0,0,0.8278946897431738,1.0,1.0,0.8278946897431738
output/traj8_set10_rep4_counts.csv:265,1776,175,9,11,9,5,174,196,0.5174634391483832,0.98424079920941,0.6493668404872944,0.8101028394248891
output/traj8_set10_rep4_counts.csv:529,1776,150,8,4,11,8,214,214,0.5755000923040811,0.9766519256190492,0.7520310626320136,0.7830488154409646
output/traj8_set10_rep4_counts.csv:794,1776,184,10,12,7,12,201,195,0.5533679185590482,0.978340883619638,0.7340738673477982,0.7707726714217046
output/traj8_set10_rep4_counts.csv:1058,1776,140,4,10,11,9,203,217,0.536223889373535,0.9778603452982731,0.7254003834941863,0.7561309340350977
output/traj8_set10_rep4_counts.csv:1323,1776,153,6,8,12,8,182,203,0.6094624071193816,0.9781261996228662,0.8363140270038921,0.7451777346897023
output/traj8_set10_rep4_counts.csv:1587,1776,183,10,11,7,11,170,192,0.622208870089606,0.9816242361648903,0.8612697926871989,0.7364508313494367
output/traj8_set10_rep4_counts.csv:1852,1776,164,8,6,8,8,216,190,0.6497340268973364,0.9708728432536938,0.9161276307439028,0.7306817655186617
output/traj8_set10_rep4_counts.csv:2116,1776,144,5,6,7,9,193,203,0.6485009653646537,0.9742983598859666,0.9160503296039513,0.7260263664357508
output/traj8_set10_rep4_counts.csv:2381,1776,187,8,9,10,12,196,198,0.641711773683978,0.9756112645504198,0.9152004575251914,0.7188560358862708
output/traj8_set10_rep4_counts.csv:2646,1776,164,10,7,7,9,207,196,0.6395583622675446,0.9767436320618177,0.916912205499056,0.714154757020425
output/traj8_set10_rep5_counts.csv:generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
output/traj8_set10_rep5_counts.csv:0,328,0,0,0,0,0,0,0,0.8278946897431738,1.0,1.0,0.8278946897431738
output/traj8_set10_rep5_counts.csv:265,1776,169,9,13,12,6,189,194,0.5561400691407327,0.9729385298353354,0.7077439310323703,0.8070045831242694
output/traj8_set10_rep5_counts.csv:529,1776,199,6,10,12,7,204,216,0.6084348021519558,0.9736692682063505,0.7952124196491492,0.7861369788793767
output/traj8_set10_rep5_counts.csv:794,1776,170,8,11,10,5,206,203,0.6055557214496626,0.9794895806508971,0.7952332660983601,0.7774850442346662
output/traj8_set10_rep5_counts.csv:1058,1776,152,13,8,10,9,210,220,0.6025374591091687,0.9776513566084882,0.8084103911689867,0.7626863657583002
output/traj8_set10_rep5_counts.csv:1323,1776,189,10,1,11,7,195,188,0.6136490329783181,0.9840730405988161,0.8330588100212505,0.7484413802509821
output/traj8_set10_rep5_counts.csv:1587,1776,194,4,13,9,11,199,200,0.6679021015193785,0.9867521833044562,0.9198183635170124,0.7360295033407397
output/traj8_set10_rep5_counts.csv:1852,1776,198,10,12,7,16,187,206,0.6469972461646458,0.980052560411318,0.900407576616872,0.7335963320671696
output/traj8_set10_rep5_counts.csv:2116,1776,168,10,10,9,8,195,192,0.6525730578573319,0.9846488176210239,0.9100750106521226,0.7283710613814454
output/traj8_set10_rep5_counts.csv:2381,1776,145,10,11,8,7,206,201,0.6622173151482301,0.9772689327204478,0.9387554737452548,0.721708270424185
output/traj8_set10_rep5_counts.csv:2646,1776,184,11,10,8,5,178,202,0.6707168958717666,0.9795841253874962,0.949134207759008,0.7212824440107044
output/traj8_set10_rep6_counts.csv:generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
output/traj8_set10_rep6_counts.csv:0,328,0,0,0,0,0,0,0,0.8278946897431738,1.0,1.0,0.8278946897431738
output/traj8_set10_rep6_counts.csv:265,1776,136,10,9,8,8,188,197,0.6143884547287005,0.9745798497661771,0.78231819233619,0.8061526372241841
output/traj8_set10_rep6_counts.csv:529,1776,163,12,4,7,11,204,184,0.6062414552261487,0.969843591518363,0.7924725189535443,0.7885554678692693
output/traj8_set10_rep6_counts.csv:794,1776,195,8,3,15,11,196,191,0.670567972643285,0.9762723400248399,0.8866208172726745,0.7742710470668296
output/traj8_set10_rep6_counts.csv:1058,1776,171,12,9,6,9,208,186,0.6476434957194985,0.9794199177543018,0.8662167289951131,0.7631495619685459
output/traj8_set10_rep6_counts.csv:1323,1776,158,9,11,10,10,176,211,0.5892007269547621,0.9765097615320286,0.7982143135704655,0.7553601115377946
output/traj8_set10_rep6_counts.csv:1587,1776,159,3,6,11,11,189,191,0.5613981424410733,0.9767343857774311,0.7858021832531361,0.7318594032360962
output/traj8_set10_rep6_counts.csv:1852,1776,153,9,7,7,10,195,207,0.5701276566843809,0.978562650851884,0.8099219156761005,0.7193323130195606
output/traj8_set10_rep6_counts.csv:2116,1776,159,9,6,8,5,201,196,0.5841781139337615,0.9744284393947695,0.842810971457479,0.7114515576382866
output/traj8_set10_rep6_counts.csv:2381,1776,181,14,14,12,8,168,197,0.6009311309405231,0.9770571057368326,0.8714695904870461,0.7063297686103743
output/traj8_set10_rep6_counts.csv:2646,1776,176,7,10,9,9,217,193,0.5572707366661201,0.9782427879056388,0.8180871247688786,0.696564649069377
output/traj8_set10_rep7_counts.csv:generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
output/traj8_set10_rep7_counts.csv:0,328,0,0,0,0,0,0,0,0.8278946897431738,1.0,1.0,0.8278946897431738
output/traj8_set10_rep7_counts.csv:265,1776,164,13,5,14,9,190,204,0.6444748016339836,0.97655099161122,0.8123684510913255,0.812598904604529
output/traj8_set10_rep7_counts.csv:529,1776,193,12,9,9,12,195,181,0.6280346703639028,0.9777466140286566,0.8110093755251053,0.7925597169461276
output/traj8_set10_rep7_counts.csv:794,1776,147,8,6,8,11,192,166,0.6609211803427951,0.9787176122006912,0.8732961652315498,0.7737729286362157
output/traj8_set10_rep7_counts.csv:1058,1776,163,9,9,9,9,213,202,0.6375359609249294,0.9765822627224544,0.8502393169499622,0.7677885761711392
output/traj8_set10_rep7_counts.csv:1323,1776,177,6,6,9,14,176,195,0.5646798694131901,0.979398634726198,0.7587957556008358,0.7591623363109884
output/traj8_set10_rep7_counts.csv:1587,1776,164,11,7,10,7,212,191,0.5261983626043744,0.9726598782489558,0.728836821774325,0.7426223199605123
output/traj8_set10_rep7_counts.csv:1852,1776,180,7,5,15,14,177,214,0.48052404945413163,0.9741241932848157,0.6767309028640618,0.7280803625449879
output/traj8_set10_rep7_counts.csv:2116,1776,149,10,5,8,6,178,207,0.5772638394837961,0.9783948922412898,0.8218124336625312,0.7172363150590331
output/traj8_set10_rep7_counts.csv:2381,1776,222,15,14,8,12,198,182,0.5718826043962947,0.9715588005681175,0.8287954772047951,0.7101521291482371
output/traj8_set10_rep7_counts.csv:2646,1776,172,10,10,8,8,194,211,0.5816479061040779,0.9763420029214349,0.8451483994250768,0.7049816104294835
output/traj8_set10_rep8_counts.csv:generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
output/traj8_set10_rep8_counts.csv:0,328,0,0,0,0,0,0,0,0.8278946897431738,1.0,1.0,0.8278946897431738
output/traj8_set10_rep8_counts.csv:265,1776,206,6,10,10,13,194,185,0.6207530330094252,0.9749914191551907,0.7870258414886419,0.8091632415107806
output/traj8_set10_rep8_counts.csv:529,1776,161,9,4,11,8,170,195,0.6087236265438919,0.9820613813581516,0.7896870589026393,0.7847077837187687
output/traj8_set10_rep8_counts.csv:794,1776,178,4,5,12,13,207,219,0.6563900783267269,0.9827949580229973,0.8646732681980386,0.7729282581071387
output/traj8_set10_rep8_counts.csv:1058,1776,169,7,11,10,9,203,206,0.6465254264170011,0.9717869757909199,0.8701581024268653,0.765119307187704
output/traj8_set10_rep8_counts.csv:1323,1776,165,10,10,9,9,177,209,0.6708398056029308,0.9763135701040306,0.9036600345220456,0.7607023429446629
output/traj8_set10_rep8_counts.csv:1587,1776,192,8,6,15,9,173,177,0.6754061619419387,0.9785498535900969,0.918318233967793,0.751629894944771
output/traj8_set10_rep8_counts.csv:1852,1776,164,4,7,5,6,179,193,0.69564078662285,0.9796445419997044,0.95166645601036,0.7463934921735578
output/traj8_set10_rep8_counts.csv:2116,1776,159,10,14,11,13,207,208,0.6986189230695846,0.9774963952596808,0.9589171206147518,0.7451926543887554
output/traj8_set10_rep8_counts.csv:2381,1776,157,8,8,13,3,198,176,0.674398140250317,0.9727515846917244,0.9357314746169622,0.7416869648916518
output/traj8_set10_rep8_counts.csv:2646,1776,190,7,11,12,11,187,201,0.6729776051510501,0.9819220555649617,0.9229108435444102,0.7428577053684173
output/traj8_set10_rep9_counts.csv:generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
output/traj8_set10_rep9_counts.csv:0,328,0,0,0,0,0,0,0,0.8278946897431738,1.0,1.0,0.8278946897431738
output/traj8_set10_rep9_counts.csv:265,1776,164,8,8,9,10,175,206,0.5729263957146405,0.9763135701040306,0.7279456089297169,0.806591312784381
output/traj8_set10_rep9_counts.csv:529,1776,150,6,8,5,15,188,208,0.6349809784150718,0.9729541653909527,0.8299538154889278,0.7857962886017633
output/traj8_set10_rep9_counts.csv:794,1776,187,11,8,7,10,190,173,0.6498430670470908,0.9790403321600926,0.864676267931252,0.7679091825201111
output/traj8_set10_rep9_counts.csv:1058,1776,162,5,3,14,7,195,199,0.672715943552158,0.9752849936136183,0.9097623570868663,0.7580013245605418
output/traj8_set10_rep9_counts.csv:1323,1776,136,10,12,8,4,196,197,0.682190460765592,0.982216342706959,0.9210001235331898,0.7541042810210772
output/traj8_set10_rep9_counts.csv:1587,1776,216,12,6,9,17,185,196,0.6811420402132868,0.9762567044692225,0.9290755820536393,0.7508102939819669
output/traj8_set10_rep9_counts.csv:1852,1776,183,8,9,0,10,208,213,0.6876544639604977,0.9782527281542693,0.9414966303309509,0.7468960866138754
output/traj8_set10_rep9_counts.csv:2116,1776,174,6,8,8,3,178,197,0.6872074840331505,0.9778034796634648,0.9447010007583023,0.7436320325477468
output/traj8_set10_rep9_counts.csv:2381,1776,153,5,12,7,11,195,208,0.6841535508989001,0.9761962878570141,0.9459392956376702,0.7403824629930891
output/traj8_set10_rep9_counts.csv:2646,1776,145,9,15,11,6,198,188,0.6783286488089959,0.9732704960791237,0.9445861967246105,0.7380020481738694
output/traj8_set11_rep0_counts.csv:generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
output/traj8_set11_rep0_counts.csv:0,328,0,0,0,0,0,0,0,0.8278946897431738,1.0,1.0,0.8278946897431738
output/traj8_set11_rep0_counts.csv:265,3576,301,25,14,12,18,376,428,0.6057593514669013,0.9771637758386571,0.7643874139458963,0.8112650612731257
output/traj8_set11_rep0_counts.csv:529,3576,308,11,19,17,20,392,388,0.6513922033056444,0.9791336920174669,0.8369030495677002,0.7950693246494267
